"POTEAU_ID_POT","DATE_CONCEPTION_POT","DESCRIPTION_REP","DESCRIPTION_RTP","X","Y","ID_ARRONDISSEMENT","TRC_ID"
220881,20120611000000,"Réel","1- Tige et base","298508.3","5046807.293",24,1624398
220888,20120612000000,"Réel","1- Tige et base","299319.942","5048891.967",24,1181013
220889,20120612000000,"Réel","1- Tige et base","299323.245","5048900.863",24,1181014
220931,20120614000000,"Réel","1- Tige et base","298979.16","5047696.41",24,1180398
220932,20120614000000,"Réel","1- Tige et base","298942.578","5047680.563",24,1180454
220940,20120618000000,"Réel","1- Tige et base","298360.824","5045755.325",24,1200389
220989,20120620000000,"Réel","2- Tige et manchon","296789.916","5043573.095",24,1140063
220990,20120620000000,"Réel","2- Tige et manchon","296781.298","5043521.91",24,1140062
220991,20120620000000,"Réel","2- Tige et manchon","296759.209","5043524.817",24,1140062
220992,20120620000000,"Réel","1- Tige et base","296657.772","5043364.507",24,1140059
221023,20120620000000,"Réel","2- Tige et manchon","295896.323","5043800.64",24,1140045
221035,20120827000000,"Réel","1- Tige et base","296723.688",5043598,24,1140161
221036,20120827000000,"Réel","2- Tige et manchon","296714.781",5043587,24,1140161
221037,20120827000000,"Réel","2- Tige et manchon","296658.313","5043640.5",24,1140161
221041,20120827000000,"Réel","2- Tige et manchon","296597.344","5043680.5",24,1140161
221042,20120827000000,"Réel","2- Tige et manchon","296469.219",5043767,24,1140162
221043,20120827000000,"Réel","2- Tige et manchon","296455.438","5043755.5",24,1140162
221044,20120827000000,"Réel","2- Tige et manchon","296381.656",5043804,24,1140162
221045,20120827000000,"Réel","2- Tige et manchon","296389.906",5043814,24,1140162
221046,20120827000000,"Réel","2- Tige et manchon","296308.875","5043866.5",24,1140162
221047,20120827000000,"Réel","2- Tige et manchon","296211.781",5043915,24,1140163
221048,20120827000000,"Réel","2- Tige et manchon","296222.375",5043923,24,1140163
221049,20120827000000,"Réel","1- Tige et base",295910,"5044127.5",24,1140165
221050,20120827000000,"Réel","2- Tige et manchon","295900.156","5044114.5",24,1140165
221051,20120827000000,"Réel","1- Tige et base","295849.938","5044166.5",24,1140165
221056,20120827000000,"Réel","1- Tige et base","296751.75",5044509,24,1150174
221057,20120827000000,"Réel","1- Tige et base","296880.188",5044430,24,1150174
221058,20120827000000,"Réel","1- Tige et base","296957.281",5044489,24,1150092
221059,20120827000000,"Réel","1- Tige et base","296830.156",5044587,24,1150092
221060,20120827000000,"Réel","1- Tige et base","296822.406","5044579.5",24,1150092
221061,20120827000000,"Réel","1- Tige et base","296768.219","5044953.5",24,1150128
221062,20120827000000,"Réel","1- Tige et base","296761.688",5044943,24,1150128
221063,20120827000000,"Réel","1- Tige et base","296691.906","5044987.5",24,1150128
221064,20120827000000,"Réel","2- Tige et manchon","297511.75","5044700.5",24,1160123
221065,20120827000000,"Réel","2- Tige et manchon","297428.906",5044755,24,1160123
221066,20120827000000,"Réel","2- Tige et manchon","297435.406","5044765.5",24,1160123
221067,20120827000000,"Réel","2- Tige et manchon","297657.688",5045672,24,1160469
221068,20120827000000,"Réel","1- Tige et base","297587.938","5045700.5",24,1160469
221069,20120827000000,"Réel","1- Tige et base","297598.375",5045714,24,1160469
221070,20120827000000,"Réel","1- Tige et base","297511.875","5045752.5",24,1160469
221071,20120827000000,"Réel","1- Tige et base","297520.438","5045764.5",24,1160469
221072,20120827000000,"Réel","1- Tige et base","297944.438","5046073.5",24,1160557
221073,20120827000000,"Réel","1- Tige et base","297949.906",5046083,24,1160557
221074,20120827000000,"Réel","1- Tige et base","297856.438","5046110.5",24,1160557
221075,20120827000000,"Réel","1- Tige et base","297860.844","5046120.5",24,1160557
221076,20120827000000,"Réel","1- Tige et base","297782.625","5046153.5",24,1160557
221077,20120827000000,"Réel","1- Tige et base","298526.375","5046037.5",24,1170177
221078,20120827000000,"Réel","1- Tige et base","298521.156","5046024.5",24,1170177
221079,20120827000000,"Réel","1- Tige et base","298460.031",5046066,24,1170177
221080,20120827000000,"Réel","1- Tige et base","298046.281",5046243,24,1170180
221081,20120827000000,"Réel","1- Tige et base","297977.719",5046261,24,1170180
221082,20120827000000,"Réel","1- Tige et base","297984.156","5046269.5",24,1170180
221083,20120827000000,"Réel","1- Tige et base","297899.688",5046295,24,1170180
221084,20120827000000,"Réel","1- Tige et base","297903.656","5046304.5",24,1170180
221085,20120827000000,"Réel","1- Tige et base","297757.219",5046356,24,1170181
221086,20120827000000,"Réel","1- Tige et base","297695.563","5046394.5",24,1170181
221087,20120827000000,"Réel","1- Tige et base","297606.063","5046432.5",24,1170181
221088,20120827000000,"Réel","1- Tige et base","298572.313","5048016.5",24,1180412
221089,20120827000000,"Réel","1- Tige et base",298659,"5047978.5",24,1180412
221090,20120827000000,"Réel","2- Tige et manchon","296874.781",5044546,24,1150092
221111,20120823000000,"Réel","1- Tige et base","298391.25",5044807,24,1160163
221112,20120823000000,"Réel","1- Tige et base","298388.375",5044782,24,1160162
221113,20120823000000,"Réel","2- Tige et manchon","298220.969","5044921.5",24,1160231
221114,20120823000000,"Réel","2- Tige et manchon","298218.969",5044895,24,1160230
221151,20140305000000,"Réel","1- Tige et base","300213.375","5048141.5",24,4009867
221338,20120711000000,"Réel","2- Tige et manchon","298839.859","5046641.726",24,1170240
221473,20120717000000,"Réel","2- Tige et manchon","296637.563","5043868.5",24,1140020
221483,20120718000000,"Réel","1- Tige et base","298688.243","5044765.994",24,1160592
221484,20120718000000,"Réel","2- Tige et manchon","298678.063","5044749.5",24,1160592
221600,20120724000000,"Réel","1- Tige et base","297920.844",5046580,24,1170206
221755,20120730000000,"Réel","2- Tige et manchon","295802.918","5044133.454",24,1140196
221776,20120730000000,"Réel","1- Tige et base","299291.106","5047309.65",24,1180380
221780,20120731000000,"Réel","2- Tige et manchon","295780.457","5043819.414",24,1140320
221788,20120731000000,"Réel","2- Tige et manchon","297408.361","5045031.532",24,1160017
221840,20120801000000,"Réel","6- Base amovible","296235.63","5044426.666",24,1140300
221841,20120801000000,"Réel","6- Base amovible","296225.541","5044413.073",24,1140054
221934,20120807000000,"Réel","4- Poteau en bois","298944.938",5046106,24,1190246
221958,20120807000000,"Réel","9- Autres","300831.431","5047904.247",24,1420453
221959,20120807000000,"Réel","2- Tige et manchon","300601.875","5047379.5",24,4009987
221960,20120807000000,"Réel","2- Tige et manchon","300535.844","5047166.5",24,1420523
222115,20120815000000,"Réel","19- Délinéateur","298902.084","5045922.56",24,1190039
222116,20120815000000,"Réel","19- Délinéateur","298901.697","5045925.451",24,1190039
222117,20121018000000,"Réel","2- Tige et manchon","298900.688",5045919,24,1190039
222121,20120815000000,"Réel","19- Délinéateur","296088.835","5043624.218",24,1140317
222122,20120815000000,"Réel","19- Délinéateur","296085.763","5043625.954",24,1140317
222124,20120815000000,"Réel","19- Délinéateur","296088.904","5043635.991",24,1140317
222125,20120815000000,"Réel","19- Délinéateur","296090.238","5043632.957",24,1140317
222127,20120815000000,"Réel","19- Délinéateur","296093.377","5043631.042",24,1140317
222128,20121127000000,"Réel","2- Tige et manchon","296082.438","5043625.5",24,1140317
222129,20130802000000,"Réel","2- Tige et manchon","298956.313","5047522.5",24,1180388
222130,20120815000000,"Réel","19- Délinéateur","298954.333","5047525.19",24,1180388
222132,20120815000000,"Réel","2- Tige et manchon","298937.46","5047532.427",24,1180388
222225,20120816000000,"Réel","2- Tige et manchon","295496.281","5043735.023",24,1140363
222232,20120820000000,"Réel","2- Tige et manchon","298688.138","5045404.56",24,1200141
222233,20120820000000,"Réel","19- Délinéateur","298690.304","5045409.216",24,1200141
222234,20120820000000,"Réel","19- Délinéateur","298692.677","5045411.501",24,1200141
222235,20120820000000,"Réel","2- Tige et manchon","298681.536","5045407.337",24,1200141
222236,20120820000000,"Réel","19- Délinéateur","298683.435","5045412.147",24,1200141
222237,20120820000000,"Réel","19- Délinéateur","298683.493","5045415.446",24,1200141
222238,20120820000000,"Réel","2- Tige et manchon","298686.12","5045424.063",24,1200141
222239,20120820000000,"Réel","2- Tige et manchon","298707.307","5045449.844",24,1200141
222240,20120820000000,"Réel","19- Délinéateur","298705.513","5045445.281",24,1200141
222241,20120820000000,"Réel","2- Tige et manchon","298705.858","5045442.643",24,1200141
222242,20120820000000,"Réel","2- Tige et manchon","298700.646","5045452.479",24,1200141
222243,20120820000000,"Réel","19- Délinéateur","298698.87","5045448.158",24,1200141
222244,20120820000000,"Réel","19- Délinéateur","298696.519","5045446.321",24,1200141
222245,20120820000000,"Réel","2- Tige et manchon","298991.457","5046111.85",24,1190042
222246,20120820000000,"Réel","19- Délinéateur","298993.468","5046116.286",24,1190042
222247,20140312000000,"Réel","2- Tige et manchon","298995.563","5046117.5",24,1190042
222248,20120820000000,"Réel","2- Tige et manchon","298985.171","5046114.668",24,1190042
222249,20120820000000,"Réel","19- Délinéateur",298987,"5046118.948",24,1190042
222250,20120820000000,"Réel","19- Délinéateur","298986.36","5046121.727",24,1190042
222251,20120820000000,"Réel","2- Tige et manchon","299017.018","5046168.951",24,1190042
222252,20120820000000,"Réel","19- Délinéateur","299015.23","5046164.421",24,1190042
222253,20120820000000,"Réel","2- Tige et manchon","299015.613","5046161.516",24,1190042
222254,20120820000000,"Réel","2- Tige et manchon","299010.451","5046171.654",24,1190042
222255,20120820000000,"Réel","19- Délinéateur","299008.589","5046167.505",24,1190042
222256,20120820000000,"Réel","19- Délinéateur","299006.176","5046165.514",24,1190042
222257,20120820000000,"Réel","19- Délinéateur","296875.927","5045148.236",24,1160127
222258,20120820000000,"Réel","19- Délinéateur","296871.234","5045153.379",24,1160127
222259,20120820000000,"Réel","19- Délinéateur","296867.869","5045153.511",24,1160127
222260,20120820000000,"Réel","19- Délinéateur","296872.557","5045160.635",24,1160127
222261,20120820000000,"Réel","19- Délinéateur","296874.035","5045157.751",24,1160127
222262,20120820000000,"Réel","19- Délinéateur","296880.712","5045155.263",24,1160127
222263,20130408000000,"Réel","2- Tige et manchon","296874.281",5045151,24,1160127
222264,20130408000000,"Réel","2- Tige et manchon","296877.313","5045155.5",24,1160127
222267,20120820000000,"Réel","19- Délinéateur","296103.594",5043929,24,1140191
222269,20120820000000,"Réel","19- Délinéateur","296105.178","5043926.012",24,1140191
222270,20120820000000,"Réel","2- Tige et manchon","296109.457","5043932.373",24,1140191
222271,20120820000000,"Réel","19- Délinéateur","296106.01","5043932.624",24,1140191
222272,20120820000000,"Réel","2- Tige et manchon","296098.7","5043931.821",24,1140191
222273,20120820000000,"Réel","2- Tige et manchon","296097.451","5043938.166",24,1140191
222274,20120820000000,"Réel","19- Délinéateur","296085.028","5043946.302",24,1140192
222275,20120820000000,"Réel","2- Tige et manchon","296083.775","5043948.842",24,1140192
222277,20120821000000,"Réel","1- Tige et base","298844.5",5046812,24,1170082
222307,20120828000000,"Réel","1- Tige et base","298104.897","5046495.886",24,1170205
222308,20131115000000,"Réel","1- Tige et base","299704.5","5048116.5",24,1180431
222309,20131115000000,"Réel","1- Tige et base","299715.063",5048113,24,1180431
222310,20131115000000,"Réel","1- Tige et base","299745.125",5048100,24,1180431
222312,20120828000000,"Réel","1- Tige et base","299814.31","5048050.834",24,1180431
222313,20131107000000,"Réel","1- Tige et base","299852.594",5048091,24,1180255
222325,20130306000000,"Réel","2- Tige et manchon","297881.313",5044363,24,1151000
222326,20130306000000,"Réel","1- Tige et base","297860.719","5044325.5",24,1150162
222327,20120830000000,"Réel","2- Tige et manchon","299185.484","5047358.383",24,1180093
222328,20120830000000,"Réel","19- Délinéateur","299187.709","5047362.296",24,1180093
222329,20120830000000,"Réel","19- Délinéateur","299188.029","5047365.448",24,1180093
222330,20120830000000,"Réel","19- Délinéateur","299199.739","5047362.653",24,1180093
222331,20120830000000,"Réel","19- Délinéateur","299196.654","5047360.786",24,1180093
222332,20120830000000,"Réel","2- Tige et manchon","299194.365","5047357.081",24,1180093
222334,20120830000000,"Réel","1- Tige et base","299204.569","5047365.712",24,1180093
222351,20120904000000,"Réel","1- Tige et base","299835.415","5046381.522",24,1190293
222569,20140729000000,"Réel","2- Tige et manchon","295589.031","5043449.5",24,1140246
222605,20120917000000,"Réel","1- Tige et base","298280.064","5044508.635",24,1160285
222606,20120917000000,"Réel","1- Tige et base","298307.75",5044523,24,
222608,20120917000000,"Réel","1- Tige et base","298020.891","5044558.043",24,1160090
222609,20120917000000,"Réel","1- Tige et base","297984.864","5044599.26",24,1160090
222753,20130527000000,"Réel","2- Tige et manchon","296611.563",5043300,24,1140315
222766,20120928000000,"Réel","2- Tige et manchon","295997.216","5043696.781",24,1140317
222787,20121001000000,"Réel","2- Tige et manchon","296141.313",5043607,24,1140316
222790,20130527000000,"Réel","2- Tige et manchon","296061.813","5043638.5",24,1140317
222791,20140122000000,"Réel","2- Tige et manchon","295977.438","5043693.5",24,1140317
222792,20121001000000,"Réel","2- Tige et manchon","295921.448","5043745.482",24,1140318
222870,20121002000000,"Réel","1- Tige et base","299716.063",5048195,24,1180437
222889,20121004000000,"Réel","19- Délinéateur","297884.769","5044249.205",24,1150060
222890,20121004000000,"Réel","19- Délinéateur","297885.993","5044248.245",24,1150060
222891,20121004000000,"Réel","2- Tige et manchon","297889.277","5044254.133",24,1150060
222892,20121004000000,"Réel","19- Délinéateur","297890.177","5044256.301",24,1150060
222895,20121004000000,"Réel","19- Délinéateur","297881.2","5044261.847",24,1150060
222896,20121004000000,"Réel","19- Délinéateur","297882.554","5044260.644",24,1150060
222897,20121004000000,"Réel","19- Délinéateur","297883.813","5044259.5",24,1150060
222898,20121004000000,"Réel","19- Délinéateur","297885.406",5044258,24,1150060
222899,20121004000000,"Réel","19- Délinéateur","297886.716","5044256.612",24,1150060
222900,20121004000000,"Réel","19- Délinéateur","297887.96","5044255.446",24,1150060
222901,20121004000000,"Réel","19- Délinéateur","297268.838","5043696.894",24,1141109
222908,20130527000000,"Réel","2- Tige et manchon","295942.781","5043731.5",24,1140318
222909,20121004000000,"Réel","2- Tige et manchon","296215.721","5043555.589",24,1140316
222913,20121004000000,"Réel","1- Tige et base","297432.896","5043534.386",24,4008175
222915,20130718000000,"Réel","2- Tige et manchon","297398.688",5043520,24,4008170
222916,20121004000000,"Réel","19- Délinéateur","297398.547","5043516.403",24,4008170
222917,20121004000000,"Réel","19- Délinéateur","297396.933","5043518.629",24,4008170
222918,20130718000000,"Réel","2- Tige et manchon","297393.594","5043514.5",24,4008170
222919,20121004000000,"Réel","19- Délinéateur","297397.43","5043514.729",24,4008170
222920,20121004000000,"Réel","19- Délinéateur","297394.687","5043515.437",24,4008170
222930,20121005000000,"Réel","2- Tige et manchon","296919.775","5045472.489",24,1160208
222954,20121009000000,"Réel","19- Délinéateur","297333.41","5043443.909",24,4008167
222955,20121009000000,"Réel","19- Délinéateur","297327.483","5043445.814",24,4008167
222956,20121009000000,"Réel","19- Délinéateur","297322.826","5043447.931",24,4008167
222957,20121009000000,"Réel","19- Délinéateur","297325.79","5043436.501",24,4008167
222958,20121009000000,"Réel","19- Délinéateur","297321.133","5043439.887",24,4008167
222959,20121009000000,"Réel","19- Délinéateur","297315.418","5043441.581",24,4008167
222977,20121010000000,"Réel","2- Tige et manchon","298835.666","5045472.22",24,1200382
222978,20121010000000,"Réel","2- Tige et manchon","298801.766","5045497.486",24,1200382
222985,20121012000000,"Réel","1- Tige et base","297510.5","5044007.5",24,1150171
